USN 2019;;;;DSA 2019;;;;NVD 2019;;;;;
 CVE-2019-19555;Priority: Negligible;Description: read_textobject in read.c in Xfig fig2dev 3.2.7b has a stack-based bufferoverflow because of an incorrect sscanf.;Link: https://people.canonical.com/~ubuntu-security/cve/2019/CVE-2019-19555; CVE-2019-19555;Priority: Negligible;Description: read_textobject in read.c in Xfig fig2dev 3.2.7b has a stack-based bufferoverflow because of an incorrect sscanf.;Link: https://people.canonical.com/~ubuntu-security/cve/2019/CVE-2019-19555; CVE-2019-19555;CVSS 2.0: 4.3 MEDIUM;CVSS 3.x: 5.5 MEDIUM;Published_date: 12/04/2019;Description: read_textobject in read.c in Xfig fig2dev 3.2.7b has a stack-based buffer overflow because of an incorrect sscanf.;Link: https://nvd.nist.gov/vuln/detail/CVE-2019-19555
 CVE-2019-19553;Priority: Medium;Description: In Wireshark 3.0.0 to 3.0.6 and 2.6.0 to 2.6.12, the CMS dissector couldcrash. This was addressed in epan/dissectors/asn1/cms/packet-cms-template.cby ensuring that an object identifier is set to NULL after a ContentInfodissection.;Link: https://people.canonical.com/~ubuntu-security/cve/2019/CVE-2019-19553; CVE-2019-19553;Priority: Medium;Description: In Wireshark 3.0.0 to 3.0.6 and 2.6.0 to 2.6.12, the CMS dissector couldcrash. This was addressed in epan/dissectors/asn1/cms/packet-cms-template.cby ensuring that an object identifier is set to NULL after a ContentInfodissection.;Link: https://people.canonical.com/~ubuntu-security/cve/2019/CVE-2019-19553; CVE-2019-19553;CVSS 2.0: 5.0 MEDIUM;CVSS 3.x: 7.5 HIGH;Published_date: 12/04/2019;Description: In Wireshark 3.0.0 to 3.0.6 and 2.6.0 to 2.6.12, the CMS dissector could crash. This was addressed in epan/dissectors/asn1/cms/packet-cms-template.c by ensuring that an object identifier is set to NULL after a ContentInfo dissection.;Link: https://nvd.nist.gov/vuln/detail/CVE-2019-19553
 CVE-2019-6128;Priority: Low;Description: The TIFFFdOpen function in tif_unix.c in LibTIFF 4.0.10 has a memory leak,as demonstrated by pal2rgb.;Link: https://people.canonical.com/~ubuntu-security/cve/2019/CVE-2019-6128; CVE-2019-6128;Priority: Low;Description: The TIFFFdOpen function in tif_unix.c in LibTIFF 4.0.10 has a memory leak,as demonstrated by pal2rgb.;Link: https://people.canonical.com/~ubuntu-security/cve/2019/CVE-2019-6128; CVE-2019-6128;CVSS 2.0: 6.8 MEDIUM;CVSS 3.x: 8.8 HIGH;Published_date: 01/11/2019;Description: The TIFFFdOpen function in tif_unix.c in LibTIFF 4.0.10 has a memory leak, as demonstrated by pal2rgb.;Link: https://nvd.nist.gov/vuln/detail/CVE-2019-6128
 CVE-2019-6129;Priority: Negligible;"Description: ** DISPUTED ** png_create_info_struct in png.c in libpng 1.6.36 has amemory leak, as demonstrated by pngcp. NOTE: a third party has stated ""Idon't think it is libpng's job to free this buffer.""";Link: https://people.canonical.com/~ubuntu-security/cve/2019/CVE-2019-6129; CVE-2019-6129;Priority: Negligible;"Description: ** DISPUTED ** png_create_info_struct in png.c in libpng 1.6.36 has amemory leak, as demonstrated by pngcp. NOTE: a third party has stated ""Idon't think it is libpng's job to free this buffer.""";Link: https://people.canonical.com/~ubuntu-security/cve/2019/CVE-2019-6129; CVE-2019-6129;CVSS 2.0: 4.3 MEDIUM;CVSS 3.x: 6.5 MEDIUM;Published_date: 01/11/2019;"Description: ** DISPUTED ** png_create_info_struct in png.c in libpng 1.6.36 has a memory leak, as demonstrated by pngcp. NOTE: a third party has stated ""I don't think it is libpng's job to free this buffer.""";Link: https://nvd.nist.gov/vuln/detail/CVE-2019-6129
 CVE-2019-13012;Priority: Medium;"Description: The keyfile settings backend in GNOME GLib (aka glib2.0) before 2.60.0creates directories using g_file_make_directory_with_parents (kfsb->dir,NULL, NULL) and files using g_file_replace_contents (kfsb->file, contents,length, NULL, FALSE, G_FILE_CREATE_REPLACE_DESTINATION, NULL, NULL, NULL).Consequently, it does not properly restrict directory (and file)permissions. Instead, for directories, 0777 permissions are used; forfiles, default file permissions are used. This is similar toCVE-2019-12450.";Link: https://people.canonical.com/~ubuntu-security/cve/2019/CVE-2019-13012; CVE-2019-13012;Priority: Medium;"Description: The keyfile settings backend in GNOME GLib (aka glib2.0) before 2.60.0creates directories using g_file_make_directory_with_parents (kfsb->dir,NULL, NULL) and files using g_file_replace_contents (kfsb->file, contents,length, NULL, FALSE, G_FILE_CREATE_REPLACE_DESTINATION, NULL, NULL, NULL).Consequently, it does not properly restrict directory (and file)permissions. Instead, for directories, 0777 permissions are used; forfiles, default file permissions are used. This is similar toCVE-2019-12450.";Link: https://people.canonical.com/~ubuntu-security/cve/2019/CVE-2019-13012; CVE-2019-13012;CVSS 2.0: 5.0 MEDIUM;CVSS 3.x: 7.5 HIGH;Published_date: 06/28/2019;"Description: The keyfile settings backend in GNOME GLib (aka glib2.0) before 2.60.0 creates directories using g_file_make_directory_with_parents (kfsb->dir, NULL, NULL) and files using g_file_replace_contents (kfsb->file, contents, length, NULL, FALSE, G_FILE_CREATE_REPLACE_DESTINATION, NULL, NULL, NULL). Consequently, it does not properly restrict directory (and file) permissions. Instead, for directories, 0777 permissions are used; for files, default file permissions are used. This is similar to CVE-2019-12450.";Link: https://nvd.nist.gov/vuln/detail/CVE-2019-13012
 CVE-2019-13010;Priority: Medium;Description: An issue was discovered in GitLab Enterprise Edition 8.3 through 12.0.2.The color codes decoder was vulnerable to a resource depletion attack ifspecific formats were used. It allows Uncontrolled Resource Consumption.;Link: https://people.canonical.com/~ubuntu-security/cve/2019/CVE-2019-13010; CVE-2019-13010;Priority: Medium;Description: An issue was discovered in GitLab Enterprise Edition 8.3 through 12.0.2.The color codes decoder was vulnerable to a resource depletion attack ifspecific formats were used. It allows Uncontrolled Resource Consumption.;Link: https://people.canonical.com/~ubuntu-security/cve/2019/CVE-2019-13010; CVE-2019-13010;CVSS 2.0: 4.3 MEDIUM;CVSS 3.x: 5.9 MEDIUM;Published_date: 03/10/2020;Description: An issue was discovered in GitLab Enterprise Edition 8.3 through 12.0.2. The color codes decoder was vulnerable to a resource depletion attack if specific formats were used. It allows Uncontrolled Resource Consumption.;Link: https://nvd.nist.gov/vuln/detail/CVE-2019-13010
 CVE-2019-12838;Priority: Medium;Description: SchedMD Slurm 17.11.x, 18.08.0 through 18.08.7, and 19.05.0 allows SQLInjection.;Link: https://people.canonical.com/~ubuntu-security/cve/2019/CVE-2019-12838; CVE-2019-12838;Priority: Medium;Description: SchedMD Slurm 17.11.x, 18.08.0 through 18.08.7, and 19.05.0 allows SQLInjection.;Link: https://people.canonical.com/~ubuntu-security/cve/2019/CVE-2019-12838; CVE-2019-12838;CVSS 2.0: 7.5 HIGH;CVSS 3.x: 9.8 CRITICAL;Published_date: 07/11/2019;Description: SchedMD Slurm 17.11.x, 18.08.0 through 18.08.7, and 19.05.0 allows SQL Injection.;Link: https://nvd.nist.gov/vuln/detail/CVE-2019-12838
 CVE-2019-1010247;Priority: Medium;Description: ZmartZone IAM mod_auth_openidc 2.3.10.1 and earlier is affected by: CrossSite Scripting (XSS). The impact is: Redirecting the user to a phishingpage or interacting with the application on behalf of the user. Thecomponent is: File: src/mod_auth_openidc.c, Line: 3109. The fixed versionis: 2.3.10.2.;Link: https://people.canonical.com/~ubuntu-security/cve/2019/CVE-2019-1010247; CVE-2019-1010247;Priority: Medium;Description: ZmartZone IAM mod_auth_openidc 2.3.10.1 and earlier is affected by: CrossSite Scripting (XSS). The impact is: Redirecting the user to a phishingpage or interacting with the application on behalf of the user. Thecomponent is: File: src/mod_auth_openidc.c, Line: 3109. The fixed versionis: 2.3.10.2.;Link: https://people.canonical.com/~ubuntu-security/cve/2019/CVE-2019-1010247; CVE-2019-1010247;CVSS 2.0: 4.3 MEDIUM;CVSS 3.x: 6.1 MEDIUM;Published_date: 07/19/2019;Description: ZmartZone IAM mod_auth_openidc 2.3.10.1 and earlier is affected by: Cross Site Scripting (XSS). The impact is: Redirecting the user to a phishing page or interacting with the application on behalf of the user. The component is: File: src/mod_auth_openidc.c, Line: 3109. The fixed version is: 2.3.10.2.;Link: https://nvd.nist.gov/vuln/detail/CVE-2019-1010247
 CVE-2019-5086;Priority: Medium;Description: An exploitable integer overflow vulnerability exists in theflattenIncrementally function in the xcf2png and xcf2pnm binaries ofxcftools, version 1.0.7. An integer overflow can occur while walkingthrough tiles that could be exploited to corrupt memory and executearbitrary code. In order to trigger this vulnerability, a victim would needto open a specially crafted XCF file.;Link: https://people.canonical.com/~ubuntu-security/cve/2019/CVE-2019-5086; CVE-2019-5086;Priority: Medium;Description: An exploitable integer overflow vulnerability exists in theflattenIncrementally function in the xcf2png and xcf2pnm binaries ofxcftools, version 1.0.7. An integer overflow can occur while walkingthrough tiles that could be exploited to corrupt memory and executearbitrary code. In order to trigger this vulnerability, a victim would needto open a specially crafted XCF file.;Link: https://people.canonical.com/~ubuntu-security/cve/2019/CVE-2019-5086; CVE-2019-5086;CVSS 2.0: 6.8 MEDIUM;CVSS 3.x: 8.8 HIGH;Published_date: 11/21/2019;Description: An exploitable integer overflow vulnerability exists in the flattenIncrementally function in the xcf2png and xcf2pnm binaries of xcftools, version 1.0.7. An integer overflow can occur while walking through tiles that could be exploited to corrupt memory and execute arbitrary code. In order to trigger this vulnerability, a victim would need to open a specially crafted XCF file.;Link: https://nvd.nist.gov/vuln/detail/CVE-2019-5086
 CVE-2019-5087;Priority: Medium;Description: An exploitable integer overflow vulnerability exists in theflattenIncrementally function in the xcf2png and xcf2pnm binaries ofxcftools 1.0.7. An integer overflow can occur while calculating the row'sallocation size, that could be exploited to corrupt memory and eventuallyexecute arbitrary code. In order to trigger this vulnerability, a victimwould need to open a specially crafted XCF file.;Link: https://people.canonical.com/~ubuntu-security/cve/2019/CVE-2019-5087; CVE-2019-5087;Priority: Medium;Description: An exploitable integer overflow vulnerability exists in theflattenIncrementally function in the xcf2png and xcf2pnm binaries ofxcftools 1.0.7. An integer overflow can occur while calculating the row'sallocation size, that could be exploited to corrupt memory and eventuallyexecute arbitrary code. In order to trigger this vulnerability, a victimwould need to open a specially crafted XCF file.;Link: https://people.canonical.com/~ubuntu-security/cve/2019/CVE-2019-5087; CVE-2019-5087;CVSS 2.0: 6.8 MEDIUM;CVSS 3.x: 8.8 HIGH;Published_date: 11/21/2019;Description: An exploitable integer overflow vulnerability exists in the flattenIncrementally function in the xcf2png and xcf2pnm binaries of xcftools 1.0.7. An integer overflow can occur while calculating the row's allocation size, that could be exploited to corrupt memory and eventually execute arbitrary code. In order to trigger this vulnerability, a victim would need to open a specially crafted XCF file.;Link: https://nvd.nist.gov/vuln/detail/CVE-2019-5087
 CVE-2019-0148;Priority: Medium;Description: Resource leak in i40e driver for Intel(R) Ethernet 700 Series Controllersversions before 7.0 may allow an authenticated user to potentially enable adenial of service via local access.Ubuntu-DescriptionRyan Hall discovered that the Intel 700 Series Ethernet Controllers driverin the Linux kernel did not properly deallocate memory in some conditions.A local attacker could use this to cause a denial of service (kernel memoryexhaustion).;Link: https://people.canonical.com/~ubuntu-security/cve/2019/CVE-2019-0148; CVE-2019-0148;Priority: Medium;Description: Resource leak in i40e driver for Intel(R) Ethernet 700 Series Controllersversions before 7.0 may allow an authenticated user to potentially enable adenial of service via local access.Ubuntu-DescriptionRyan Hall discovered that the Intel 700 Series Ethernet Controllers driverin the Linux kernel did not properly deallocate memory in some conditions.A local attacker could use this to cause a denial of service (kernel memoryexhaustion).;Link: https://people.canonical.com/~ubuntu-security/cve/2019/CVE-2019-0148; CVE-2019-0148;CVSS 2.0: 2.1 LOW;CVSS 3.x: 5.5 MEDIUM;Published_date: 11/14/2019;Description: Resource leak in i40e driver for Intel(R) Ethernet 700 Series Controllers versions before 7.0 may allow an authenticated user to potentially enable a denial of service via local access.;Link: https://nvd.nist.gov/vuln/detail/CVE-2019-0148
 CVE-2019-0149;Priority: Medium;Description: Insufficient input validation in i40e driver for Intel(R) Ethernet 700Series Controllers versions before 2.8.43 may allow an authenticated userto potentially enable a denial of service via local access.;Link: https://people.canonical.com/~ubuntu-security/cve/2019/CVE-2019-0149; CVE-2019-0149;Priority: Medium;Description: Insufficient input validation in i40e driver for Intel(R) Ethernet 700Series Controllers versions before 2.8.43 may allow an authenticated userto potentially enable a denial of service via local access.;Link: https://people.canonical.com/~ubuntu-security/cve/2019/CVE-2019-0149; CVE-2019-0149;CVSS 2.0: 2.1 LOW;CVSS 3.x: 5.5 MEDIUM;Published_date: 11/14/2019;Description: Insufficient input validation in i40e driver for Intel(R) Ethernet 700 Series Controllers versions before 2.8.43 may allow an authenticated user to potentially enable a denial of service via local access.;Link: https://nvd.nist.gov/vuln/detail/CVE-2019-0149
