USN 2018;;;;DSA 2018;;;;NVD 2018;;;;;
 CVE-2018-19856;Priority: Low;Description: GitLab CE/EE before 11.3.12, 11.4.x before 11.4.10, and 11.5.x before11.5.3 allows Directory Traversal in Templates API.;Link: https://people.canonical.com/~ubuntu-security/cve/2018/CVE-2018-19856; CVE-2018-19856;Priority: medium;Description:GitLab CE/EE before 11.3.12, 11.4.x before 11.4.10, and 11.5.x before 11.5.3 allows Directory Traversal in Templates API.;Link: https://security-tracker.debian.org/tracker/CVE-2018-19856; CVE-2018-19856;CVSS 2.0: 5.0 MEDIUM;CVSS 3.x: 7.5 HIGH;Published_date: 03/26/2019;Description: GitLab CE/EE before 11.3.12, 11.4.x before 11.4.10, and 11.5.x before 11.5.3 allows Directory Traversal in Templates API.;Link: https://nvd.nist.gov/vuln/detail/CVE-2018-19856
 CVE-2018-19857;Priority: Medium;Description: The CAF demuxer in modules/demux/caf.c in VideoLAN VLC media player 3.0.4may read memory from an uninitialized pointer when processing magic cookiesin CAF files, because a ReadKukiChunk() cast converts a return value to anunsigned int even if that value is negative. This could result in a denialof service and/or a potential infoleak.;Link: https://people.canonical.com/~ubuntu-security/cve/2018/CVE-2018-19857; CVE-2018-19857;Priority: medium;Description:The CAF demuxer in modules/demux/caf.c in VideoLAN VLC media player 3.0.4 may read memory from an uninitialized pointer when processing magic cookies in CAF files, because a ReadKukiChunk() cast converts a return value to an unsigned int even if that value is negative. This could result in a denial of service and/or a potential infoleak.;Link: https://security-tracker.debian.org/tracker/CVE-2018-19857; CVE-2018-19857;CVSS 2.0: 6.4 MEDIUM;CVSS 3.x: 9.1 CRITICAL;Published_date: 12/05/2018;Description: The CAF demuxer in modules/demux/caf.c in VideoLAN VLC media player 3.0.4 may read memory from an uninitialized pointer when processing magic cookies in CAF files, because a ReadKukiChunk() cast converts a return value to an unsigned int even if that value is negative. This could result in a denial of service and/or a potential infoleak.;Link: https://nvd.nist.gov/vuln/detail/CVE-2018-19857
 CVE-2018-6790;Priority: Low;Description: An issue was discovered in KDE Plasma Workspace before 5.12.0.dataengines/notifications/notificationsengine.cpp allows remote attackersto discover client IP addresses via a URL in a notification, asdemonstrated by the src attribute of an IMG element.;Link: https://people.canonical.com/~ubuntu-security/cve/2018/CVE-2018-6790; CVE-2018-6790;Priority: medium;Description:An issue was discovered in KDE Plasma Workspace before 5.12.0. dataengines/notifications/notificationsengine.cpp allows remote attackers to discover client IP addresses via a URL in a notification, as demonstrated by the src attribute of an IMG element.;Link: https://security-tracker.debian.org/tracker/CVE-2018-6790; CVE-2018-6790;CVSS 2.0: 5.0 MEDIUM;CVSS 3.x: 5.3 MEDIUM;Published_date: 02/06/2018;Description: An issue was discovered in KDE Plasma Workspace before 5.12.0. dataengines/notifications/notificationsengine.cpp allows remote attackers to discover client IP addresses via a URL in a notification, as demonstrated by the src attribute of an IMG element.;Link: https://nvd.nist.gov/vuln/detail/CVE-2018-6790
 CVE-2018-19039;Priority: Untriaged;Description: Grafana before 4.6.5 and 5.x before 5.3.3 allows remote authenticated usersto read arbitrary files by leveraging Editor or Admin permissions.;Link: https://people.canonical.com/~ubuntu-security/cve/2018/CVE-2018-19039; CVE-2018-19039;Priority: medium;Description:Grafana before 4.6.5 and 5.x before 5.3.3 allows remote authenticated users to read arbitrary files by leveraging Editor or Admin permissions.;Link: https://security-tracker.debian.org/tracker/CVE-2018-19039; CVE-2018-19039;CVSS 2.0: 4.0 MEDIUM;CVSS 3.x: 6.5 MEDIUM;Published_date: 12/13/2018;Description: Grafana before 4.6.5 and 5.x before 5.3.3 allows remote authenticated users to read arbitrary files by leveraging Editor or Admin permissions.;Link: https://nvd.nist.gov/vuln/detail/CVE-2018-19039
 CVE-2018-4022;Priority: Medium;Description: A use-after-free vulnerability exists in the way MKVToolNix MKVINFO v25.0.0handles the MKV (matroska) file format. A specially crafted MKV file cancause arbitrary code execution in the context of the current user.;Link: https://people.canonical.com/~ubuntu-security/cve/2018/CVE-2018-4022; CVE-2018-4022;Priority: medium;Description:A use-after-free vulnerability exists in the way MKVToolNix MKVINFO v25.0.0 handles the MKV (matroska) file format. A specially crafted MKV file can cause arbitrary code execution in the context of the current user.;Link: https://security-tracker.debian.org/tracker/CVE-2018-4022; CVE-2018-4022;CVSS 2.0: 6.8 MEDIUM;CVSS 3.x: 7.8 HIGH;Published_date: 10/26/2018;Description: A use-after-free vulnerability exists in the way MKVToolNix MKVINFO v25.0.0 handles the MKV (matroska) file format. A specially crafted MKV file can cause arbitrary code execution in the context of the current user.;Link: https://nvd.nist.gov/vuln/detail/CVE-2018-4022
 CVE-2018-14457;Priority: Medium;Description: An issue was discovered in libgig 4.1.0. There is an out-of-bounds write inthe function DLS::Info::UpdateChunks in DLS.cpp.;Link: https://people.canonical.com/~ubuntu-security/cve/2018/CVE-2018-14457; CVE-2018-14457;Priority: medium;Description:An issue was discovered in libgig 4.1.0. There is an out-of-bounds write in the function DLS::Info::UpdateChunks in DLS.cpp.;Link: https://security-tracker.debian.org/tracker/CVE-2018-14457; CVE-2018-14457;CVSS 2.0: 6.8 MEDIUM;CVSS 3.x: 8.8 HIGH;Published_date: 07/20/2018;Description: An issue was discovered in libgig 4.1.0. There is an out-of-bounds write in the function DLS::Info::UpdateChunks in DLS.cpp.;Link: https://nvd.nist.gov/vuln/detail/CVE-2018-14457
 CVE-2018-14456;Priority: Medium;Description: An issue was discovered in libgig 4.1.0. There is an out-of-bounds write inthe function DLS::Info::SaveString in DLS.cpp.;Link: https://people.canonical.com/~ubuntu-security/cve/2018/CVE-2018-14456; CVE-2018-14456;Priority: medium;Description:An issue was discovered in libgig 4.1.0. There is an out-of-bounds write in the function DLS::Info::SaveString in DLS.cpp.;Link: https://security-tracker.debian.org/tracker/CVE-2018-14456; CVE-2018-14456;CVSS 2.0: 6.8 MEDIUM;CVSS 3.x: 8.8 HIGH;Published_date: 07/20/2018;Description: An issue was discovered in libgig 4.1.0. There is an out-of-bounds write in the function DLS::Info::SaveString in DLS.cpp.;Link: https://nvd.nist.gov/vuln/detail/CVE-2018-14456
 CVE-2018-14455;Priority: Medium;Description: An issue was discovered in libgig 4.1.0. There is an out-of-bounds write inpData[0] access in the function store32 in helper.h.;Link: https://people.canonical.com/~ubuntu-security/cve/2018/CVE-2018-14455; CVE-2018-14455;Priority: medium;Description:An issue was discovered in libgig 4.1.0. There is an out-of-bounds write in pData[0] access in the function store32 in helper.h.;Link: https://security-tracker.debian.org/tracker/CVE-2018-14455; CVE-2018-14455;CVSS 2.0: 6.8 MEDIUM;CVSS 3.x: 8.8 HIGH;Published_date: 07/20/2018;Description: An issue was discovered in libgig 4.1.0. There is an out-of-bounds write in pData[0] access in the function store32 in helper.h.;Link: https://nvd.nist.gov/vuln/detail/CVE-2018-14455
 CVE-2018-14454;Priority: Medium;Description: An issue was discovered in libgig 4.1.0. There is an out-of-bounds read inthe function RIFF::Chunk::Read in RIFF.cpp.;Link: https://people.canonical.com/~ubuntu-security/cve/2018/CVE-2018-14454; CVE-2018-14454;Priority: medium;Description:An issue was discovered in libgig 4.1.0. There is an out-of-bounds read in the function RIFF::Chunk::Read in RIFF.cpp.;Link: https://security-tracker.debian.org/tracker/CVE-2018-14454; CVE-2018-14454;CVSS 2.0: 6.8 MEDIUM;CVSS 3.x: 8.8 HIGH;Published_date: 07/20/2018;Description: An issue was discovered in libgig 4.1.0. There is an out-of-bounds read in the function RIFF::Chunk::Read in RIFF.cpp.;Link: https://nvd.nist.gov/vuln/detail/CVE-2018-14454
 CVE-2018-14453;Priority: Medium;Description: An issue was discovered in libgig 4.1.0. There is a heap-based bufferoverflow in pData[1] access in the function store16 in helper.h.;Link: https://people.canonical.com/~ubuntu-security/cve/2018/CVE-2018-14453; CVE-2018-14453;Priority: medium;Description:An issue was discovered in libgig 4.1.0. There is a heap-based buffer overflow in pData[1] access in the function store16 in helper.h.;Link: https://security-tracker.debian.org/tracker/CVE-2018-14453; CVE-2018-14453;CVSS 2.0: 6.8 MEDIUM;CVSS 3.x: 8.8 HIGH;Published_date: 07/20/2018;Description: An issue was discovered in libgig 4.1.0. There is a heap-based buffer overflow in pData[1] access in the function store16 in helper.h.;Link: https://nvd.nist.gov/vuln/detail/CVE-2018-14453
 CVE-2018-14452;Priority: Medium;"Description: An issue was discovered in libgig 4.1.0. There is an out-of-bounds read inthe ""always assign the sample of the first dimension region of this region""feature of the function gig::Region::UpdateChunks in gig.cpp.";Link: https://people.canonical.com/~ubuntu-security/cve/2018/CVE-2018-14452; CVE-2018-14452;Priority: medium;"Description:An issue was discovered in libgig 4.1.0. There is an out-of-bounds read in the ""always assign the sample of the first dimension region of this region"" feature of the function gig::Region::UpdateChunks in gig.cpp.";Link: https://security-tracker.debian.org/tracker/CVE-2018-14452; CVE-2018-14452;CVSS 2.0: 6.8 MEDIUM;CVSS 3.x: 8.8 HIGH;Published_date: 07/20/2018;"Description: An issue was discovered in libgig 4.1.0. There is an out-of-bounds read in the ""always assign the sample of the first dimension region of this region"" feature of the function gig::Region::UpdateChunks in gig.cpp.";Link: https://nvd.nist.gov/vuln/detail/CVE-2018-14452
 CVE-2018-14451;Priority: Medium;Description: An issue was discovered in libgig 4.1.0. There is a heap-based bufferoverflow in the function RIFF::Chunk::Read in RIFF.cpp.;Link: https://people.canonical.com/~ubuntu-security/cve/2018/CVE-2018-14451; CVE-2018-14451;Priority: medium;Description:An issue was discovered in libgig 4.1.0. There is a heap-based buffer overflow in the function RIFF::Chunk::Read in RIFF.cpp.;Link: https://security-tracker.debian.org/tracker/CVE-2018-14451; CVE-2018-14451;CVSS 2.0: 6.8 MEDIUM;CVSS 3.x: 8.8 HIGH;Published_date: 07/20/2018;Description: An issue was discovered in libgig 4.1.0. There is a heap-based buffer overflow in the function RIFF::Chunk::Read in RIFF.cpp.;Link: https://nvd.nist.gov/vuln/detail/CVE-2018-14451
 CVE-2018-14450;Priority: Medium;"Description: An issue was discovered in libgig 4.1.0. There is an out-of-bounds read inthe ""update dimension region's chunks"" feature of the functiongig::Region::UpdateChunks in gig.cpp.";Link: https://people.canonical.com/~ubuntu-security/cve/2018/CVE-2018-14450; CVE-2018-14450;Priority: medium;"Description:An issue was discovered in libgig 4.1.0. There is an out-of-bounds read in the ""update dimension region's chunks"" feature of the function gig::Region::UpdateChunks in gig.cpp.";Link: https://security-tracker.debian.org/tracker/CVE-2018-14450; CVE-2018-14450;CVSS 2.0: 6.8 MEDIUM;CVSS 3.x: 8.8 HIGH;Published_date: 07/20/2018;"Description: An issue was discovered in libgig 4.1.0. There is an out-of-bounds read in the ""update dimension region's chunks"" feature of the function gig::Region::UpdateChunks in gig.cpp.";Link: https://nvd.nist.gov/vuln/detail/CVE-2018-14450
 CVE-2018-14459;Priority: Medium;Description: An issue was discovered in libgig 4.1.0. There is an out-of-bounds write inpData[0] access in the function store16 in helper.h.;Link: https://people.canonical.com/~ubuntu-security/cve/2018/CVE-2018-14459; CVE-2018-14459;Priority: medium;Description:An issue was discovered in libgig 4.1.0. There is an out-of-bounds write in pData[0] access in the function store16 in helper.h.;Link: https://security-tracker.debian.org/tracker/CVE-2018-14459; CVE-2018-14459;CVSS 2.0: 6.8 MEDIUM;CVSS 3.x: 8.8 HIGH;Published_date: 07/20/2018;Description: An issue was discovered in libgig 4.1.0. There is an out-of-bounds write in pData[0] access in the function store16 in helper.h.;Link: https://nvd.nist.gov/vuln/detail/CVE-2018-14459
 CVE-2018-14458;Priority: Medium;Description: An issue was discovered in libgig 4.1.0. There is a heap-based bufferoverflow in pData[1] access in the function store32 in helper.h.;Link: https://people.canonical.com/~ubuntu-security/cve/2018/CVE-2018-14458; CVE-2018-14458;Priority: medium;Description:An issue was discovered in libgig 4.1.0. There is a heap-based buffer overflow in pData[1] access in the function store32 in helper.h.;Link: https://security-tracker.debian.org/tracker/CVE-2018-14458; CVE-2018-14458;CVSS 2.0: 6.8 MEDIUM;CVSS 3.x: 8.8 HIGH;Published_date: 07/20/2018;Description: An issue was discovered in libgig 4.1.0. There is a heap-based buffer overflow in pData[1] access in the function store32 in helper.h.;Link: https://nvd.nist.gov/vuln/detail/CVE-2018-14458
 CVE-2018-5776;Priority: Medium;Description: WordPress before 4.9.2 has XSS in the Flash fallback files in MediaElement(under wp-includes/js/mediaelement).;Link: https://people.canonical.com/~ubuntu-security/cve/2018/CVE-2018-5776; CVE-2018-5776;Priority: medium;Description:WordPress before 4.9.2 has XSS in the Flash fallback files in MediaElement (under wp-includes/js/mediaelement).;Link: https://security-tracker.debian.org/tracker/CVE-2018-5776; CVE-2018-5776;CVSS 2.0: 4.3 MEDIUM;CVSS 3.x: 6.1 MEDIUM;Published_date: 01/18/2018;Description: WordPress before 4.9.2 has XSS in the Flash fallback files in MediaElement (under wp-includes/js/mediaelement).;Link: https://nvd.nist.gov/vuln/detail/CVE-2018-5776
 CVE-2018-5772;Priority: Medium;Description: In Exiv2 0.26, there is a segmentation fault caused by uncontrolledrecursion in the Exiv2::Image::printIFDStructure function in the image.cppfile. Remote attackers could leverage this vulnerability to cause a denialof service via a crafted tif file.;Link: https://people.canonical.com/~ubuntu-security/cve/2018/CVE-2018-5772; CVE-2018-5772;Priority: medium;Description:In Exiv2 0.26, there is a segmentation fault caused by uncontrolled recursion in the Exiv2::Image::printIFDStructure function in the image.cpp file. Remote attackers could leverage this vulnerability to cause a denial of service via a crafted tif file.;Link: https://security-tracker.debian.org/tracker/CVE-2018-5772; CVE-2018-5772;CVSS 2.0: 4.3 MEDIUM;CVSS 3.x: 5.5 MEDIUM;Published_date: 01/18/2018;Description: In Exiv2 0.26, there is a segmentation fault caused by uncontrolled recursion in the Exiv2::Image::printIFDStructure function in the image.cpp file. Remote attackers could leverage this vulnerability to cause a denial of service via a crafted tif file.;Link: https://nvd.nist.gov/vuln/detail/CVE-2018-5772
 CVE-2018-13153;Priority: Low;Description: In ImageMagick 7.0.8-4, there is a memory leak in the XMagickCommandfunction in MagickCore/animate.c.;Link: https://people.canonical.com/~ubuntu-security/cve/2018/CVE-2018-13153; CVE-2018-13153;Priority: medium;Description:In ImageMagick 7.0.8-4, there is a memory leak in the XMagickCommand function in MagickCore/animate.c.;Link: https://security-tracker.debian.org/tracker/CVE-2018-13153; CVE-2018-13153;CVSS 2.0: 4.3 MEDIUM;CVSS 3.x: 6.5 MEDIUM;Published_date: 07/04/2018;Description: In ImageMagick 7.0.8-4, there is a memory leak in the XMagickCommand function in MagickCore/animate.c.;Link: https://nvd.nist.gov/vuln/detail/CVE-2018-13153
 CVE-2018-12203;Priority: Medium;Description: Denial of service vulnerability in Platform Sample/ Silicon Referencefirmware for 8th Generation Intel Core Processor, 7th Generation Intel CoreProcessor may allow privileged user to potentially execute arbitrary codevia local access.;Link: https://people.canonical.com/~ubuntu-security/cve/2018/CVE-2018-12203; CVE-2018-12203;Priority: high;Description:Denial of service vulnerability in Platform Sample/ Silicon Reference firmware for 8th Generation Intel Core Processor, 7th Generation Intel Core Processor may allow privileged user to potentially execute arbitrary code via local access.;Link: https://security-tracker.debian.org/tracker/CVE-2018-12203; CVE-2018-12203;CVSS 2.0: 7.2 HIGH;CVSS 3.x: 6.7 MEDIUM;Published_date: 03/14/2019;Description: Denial of service vulnerability in Platform Sample/ Silicon Reference firmware for 8th Generation Intel Core Processor, 7th Generation Intel Core Processor may allow privileged user to potentially execute arbitrary code via local access.;Link: https://nvd.nist.gov/vuln/detail/CVE-2018-12203
